meme_id,image_path,blip_caption
210762,./memes_training/210762.jpeg,a close up of a person laughing with a caption of honey
210763,./memes_training/210763.jpeg,"cartoon, memes, and when the mom thinks she's going to eat me when my"
210764,./memes_training/210764.jpeg,there are two people sitting at a table with a bear
210765,./memes_training/210765.png,there is a bear that is wearing headphones on a phone
210767,./memes_training/210767.jpeg,someone is holding a bottle of hand soap in their hand
210768,./memes_training/210768.jpeg,a cartoon bear with a fire in the background saying when she spreads her legs and she's
210769,./memes_training/210769.jpeg,a close up of a bee with a beehit on it's back
210772,./memes_training/210772.jpeg,anime guy with white hair and a beard and a purple jacket
210773,./memes_training/210773.jpeg,a cartoon drawing of a woman and a dog with the capt true love
210776,./memes_training/210776.jpeg,a close up of a person wearing glasses and a sweater
210779,./memes_training/210779.png,there is a man in a suit and tie with a cane
210782,./memes_training/210782.jpeg,a woman with long hair and a black top is standing in front of a window
210783,./memes_training/210783.jpeg,"a picture of a man in a suit and tie with a caption saying,'cool spider"
210784,./memes_training/210784.jpeg,a picture of a man holding a sign that says husband
210788,./memes_training/210788.jpeg,arafed woman sitting in a chair with a man in the background
210791,./memes_training/210791.jpeg,a close up of a person with a bird on their shoulder
210792,./memes_training/210792.jpeg,someones i wonder how i put up with you but then i remember that you put up with
210794,./memes_training/210794.jpeg,there is a woman that is sitting on a bed with a caption
210795,./memes_training/210795.jpeg,araffes are the best friends for a woman
210797,./memes_training/210797.jpeg,a man in a scarf and a black jacket is looking at something
210798,./memes_training/210798.jpeg,a close up of a person laying on a bed with a text on it
210800,./memes_training/210800.jpeg,a woman in a black shirt is looking at a man in a blue shirt
210801,./memes_training/210801.jpeg,a man sitting in a chair with a note in his hand
210802,./memes_training/210802.jpeg,a group of men in suits standing next to each other
210803,./memes_training/210803.jpeg,a girl with a green shirt and a pink flower in her hair
210804,./memes_training/210804.jpeg,a woman in a red shirt smiles and looks at the camera
210805,./memes_training/210805.png,a man in a suit sitting in a chair with a finger on his lips
210806,./memes_training/210806.jpeg,"a woman is kissing a brain with a caption that reads, a sinexual is one"
210807,./memes_training/210807.jpeg,there is a woman that is standing in front of a mirror
210809,./memes_training/210809.jpeg,"arafed man in a suit adjusting his tie with a caption that reads, you hate"
210810,./memes_training/210810.jpeg,arafed boy in a hat with a peace sign and a caption that says hate women
210811,./memes_training/210811.jpeg,a cartoon picture of a pikachu with a caption saying feminist i hate men men i
210812,./memes_training/210812.jpeg,a picture of a poster with a picture of a muppet
210814,./memes_training/210814.jpeg,four different pictures of a man and woman with different expressions
210815,./memes_training/210815.jpeg,a picture of a man with a beard and glasses in a room with a computer
210816,./memes_training/210816.jpeg,a woman in a red bandana is holding a cigarette
210817,./memes_training/210817.jpeg,imagine there's no women - imagine there's no women john lennon
210818,./memes_training/210818.jpeg,a woman talking to another woman about being a girl friend
210819,./memes_training/210819.png,a man sitting in a chair with a microphone and a caption that reads me posts me to
210820,./memes_training/210820.jpeg,a cartoon picture of a man holding a box of donuts
210822,./memes_training/210822.jpeg,a cartoon of a comic strip with a man standing on a cliff
210827,./memes_training/210827.jpeg,a close up of a person with long hair and a beard
210828,./memes_training/210828.jpeg,arafed image of a group of people holding hands in a basketball game
210829,./memes_training/210829.jpeg,there are two kittens that are touching noses on a red blanket
210830,./memes_training/210830.png,arafed man with a red tie and a white jacket and a red tie
210833,./memes_training/210833.png,true love is when you stand together even in difficult times
210834,./memes_training/210834.jpeg,a bear that is sitting on a log with a caption saying i wanna break up with her
210835,./memes_training/210835.jpeg,a close up of a person holding a bunch of bananas
210836,./memes_training/210836.jpeg,a close up of a person holding a cell phone to their ear
210837,./memes_training/210837.jpeg,a cartoon picture of a guy with a hat and a striped shirt
210840,./memes_training/210840.jpeg,a cartoon picture of a man in a pink space suit holding a ball
210843,./memes_training/210843.jpeg,cartoon of a woman sitting on a couch with a cell phone in her hand
210844,./memes_training/210844.png,there are two dogs that are laying down together on the floor
210845,./memes_training/210845.png,a close up of a person in a red jacket with a cell phone
210848,./memes_training/210848.jpeg,there is a grumpy cat sitting on a couch with a caption
210849,./memes_training/210849.jpeg,a cartoon lion sitting on the ground with his hands out and a caption of the lion
210850,./memes_training/210850.jpeg,a close up of a baby on a beach with a caption of a caption
210851,./memes_training/210851.png,a cartoon picture of spongebob with a caption saying i love my girlfriend
210852,./memes_training/210852.jpeg,a drawing of a man and a woman with the words hate u
210853,./memes_training/210853.jpeg,a cartoon drawing of a man and woman with a heart in the air
210854,./memes_training/210854.jpeg,a close up of a person laying on a couch with a cell phone
210857,./memes_training/210857.jpeg,arafed woman sitting at a table with a cup of coffee
210858,./memes_training/210858.jpeg,there are three pictures of a woman holding a bottle of soap
210860,./memes_training/210860.jpeg,a cartoon of a woman is talking to a man in a red shirt
210861,./memes_training/210861.jpeg,two little girls sitting on a bed playing with a remote
210862,./memes_training/210862.jpeg,a woman is holding a man's leg while he is falling
210863,./memes_training/210863.png,there is a woman and a man that are both wearing different outfits
210869,./memes_training/210869.png,a close up of a person with a surprised look on their face
210870,./memes_training/210870.jpeg,a close up of a person holding a sword and a woman with a gun
210871,./memes_training/210871.jpeg,a cartoon picture of a woman with a surprised look on her face
210872,./memes_training/210872.jpeg,a close up of a man with a dog in a room
210873,./memes_training/210873.jpeg,a woman with a funny expression on her face saying getting killed by a man don't by
210874,./memes_training/210874.jpeg,a close up of a person holding a hand on top of a head
210875,./memes_training/210875.jpeg,a woman holding a baseball bat in her hand and smiling
210876,./memes_training/210876.jpeg,a close up of a person holding a sign with a picture of a frog
210878,./memes_training/210878.jpeg,a woman holding a baby yodah with a light saber in her hand
210880,./memes_training/210880.jpeg,"a cartoon picture of a man with a red button and a caption that says,'i"
210881,./memes_training/210881.jpeg,a close up of a statue of jesus giving a thumbs up
210883,./memes_training/210883.jpeg,a woman holding a giant alien with a man in the background
210889,./memes_training/210889.jpeg,yoda meme - mmm kill women i must
210891,./memes_training/210891.jpeg,a close up of a raccoon with a caption of kill all men on earth and
210892,./memes_training/210892.jpeg,a man with a beard and a beardlock in the sand
210893,./memes_training/210893.jpeg,arafed woman and man in a kitchen with bananas on a stick
210894,./memes_training/210894.jpeg,a close up of two pictures of a person holding a baby
210895,./memes_training/210895.jpeg,araffer a long day of being told how to do her job
210898,./memes_training/210898.jpeg,a cartoon picture of a woman crying and a man crying
210899,./memes_training/210899.jpeg,a close up of a cat sitting on a couch with a caption
